 X_force  Z_force     lambda  Y_force    time(sec)
  1.1405   0.7281  339.69760   4.3933  10871.79102
  1.1719   0.6991  339.05225   4.3125  10871.79199
  1.4790   0.6836  339.52600   4.2586  10871.79199
  1.6116   0.6952  339.34415   4.2721  10871.79297
  1.1091   0.6295  339.60175   4.4135  10871.79492
  1.1353   0.6556  339.15570   4.2873  10871.79590
  1.1405   0.8006  339.00545   4.1863  10871.79590
  1.2242   0.7803  339.54040   4.1913  10871.79688
  0.7165   0.7020  339.54760   4.3024  10871.79883
  0.4913   0.6759  339.51460   4.3277  10871.79980
  0.5332   0.7397  339.36280   4.2014  10871.79980
  0.5228   0.8267  339.45390   4.3125  10871.80176
  1.1300   0.8499  339.87910   4.0903  10871.80273
  1.4302   0.7764  339.11880   4.1374  10871.80371
  1.2696   0.7339  339.73810   4.2048  10871.80371
  1.2452   0.6730  339.69065   4.3075  10871.80469
  1.1510   0.6005  339.37975   4.3883  10871.80664
  0.7165   0.5657  339.83845   4.5600  10871.80762
  0.8212   0.6527  339.07620   4.3125  10871.80762
  0.7374   0.7223  339.56160   4.3428  10871.80859
  0.1930   0.6469  339.83440   4.3984  10871.81055
  0.7740   0.6295  339.46730   4.3327  10871.81055
  0.5018   0.5773  339.29940   4.4236  10871.81250
  0.6013   0.5802  339.75375   4.4640  10871.81250
  0.7531   0.5976  339.48305   4.4135  10871.81445
  1.2557   0.7223  339.16210   4.2519  10871.81543
  0.7897   0.8992  339.30980   4.0903  10871.81543
  0.6589   0.9340  339.39505   4.0348  10871.81641
  0.9276   0.8653  339.18655   3.9624  10871.81738
  0.3552   0.7803  339.13950   4.2115  10871.81934
  0.5856   0.7725  339.12910   4.2519  10871.81934
  1.4179   0.7165  339.27275   4.2469  10871.82324
  1.5837   0.6720  339.89395   4.3192  10871.82324
  1.2836   0.6101  339.39255   4.4337  10871.82422
  1.0602   0.6256  339.38610   4.3462  10871.82520
  1.1771   0.6382  339.47640   4.3782  10871.82715
  1.4284   0.6904  339.69820   4.2519  10871.82812
  1.2557   0.6150  339.72215   4.3933  10871.83008
  1.0044   0.5454  339.57245   4.5297  10871.83008
  1.2033   0.5599  339.61840   4.4842  10871.83105
  1.6221   0.5425  339.79945   4.5751  10871.83203
  2.5539   0.6643  339.16090   4.2115  10871.83398
  1.7373   0.5985  339.52775   4.4606  10871.83496
  1.7582   0.5947  339.72585   4.4202  10871.83496
  1.7861   0.6681  339.47885   4.3394  10871.83594
  1.1195   0.6034  339.45320   4.4236  10871.83789
  0.7269   0.6527  339.44295   4.2974  10871.83789
  0.6432   0.6411  339.31150   4.3630  10871.83984
  0.7688   0.6440  339.58445   4.4842  10871.83984
  1.3499   0.6324  339.30930   4.3479  10871.84180
  1.3185   0.6643  339.44695   4.3529  10871.84180
  0.7426   0.6237  339.40825   4.4236  10871.84375
  0.6763   0.6681  339.58960   4.3260  10871.84375
  1.2208   0.7571  339.52030   4.1913  10871.84570
  1.3499   0.7832  339.37925   4.1812  10871.84570
  0.9991   0.8383  339.07530   4.1004  10871.84766
  0.9101   0.9978  339.49630   3.8782  10871.84766
  0.7845   0.9659  339.52990   4.0196  10871.84961
  0.6693   1.0239  339.32725   4.0499  10871.84961
  0.7601   0.9543  339.38800   3.9960  10871.85059
  0.7950   0.8035  339.13735   4.1509  10871.85156
  0.4948   0.6991  339.47765   4.3731  10871.85352
 -0.3253   0.6266  339.23290   4.3984  10871.85352
 -0.3009   0.5831  339.49370   4.5145  10871.85449
  0.5018   0.7919  339.43290   4.2519  10871.85547
  0.3552   0.7725  339.21555   4.2789  10871.85645
 -0.0356   0.7841  339.74895   4.2990  10871.85742
  0.4320   0.7261  339.74930   4.2789  10871.85840
  0.3291   0.7281  339.22480   4.3024  10871.85938
  0.3919   0.6179  339.55350   4.4640  10871.86133
  0.4285   0.6411  339.50310   4.4539  10871.86133
  0.3343   0.6759  339.47945   4.3327  10871.86230
  1.3080   0.6353  339.65140   4.4640  10871.86328
  0.7322   0.6063  339.78020   4.4539  10871.86523
  0.0097   0.5918  339.64550   4.4034  10871.86621
  0.6955   0.6962  339.37250   4.3327  10871.86719
  0.6798   0.5947  339.33420   4.4590  10871.86914
  0.6641   0.4410  339.66295   4.7519  10871.87012
  0.9677   0.4004  339.58490   4.8125  10871.87012
  0.7583   0.3308  339.89875   4.8933  10871.87109
  1.2766   0.3859  339.40985   4.7418  10871.87305
  1.0672   0.4091  339.65580   4.8175  10871.87402
  0.9834   0.4787  339.76245   4.7771  10871.87500
  1.0812   0.4439  339.80895   4.8781  10871.87500
  1.2975   0.4593  339.50640   4.8310  10871.87598
  1.0323   0.4903  339.40030   4.7502  10871.87793
  0.4861   0.5280  339.62805   4.6812  10871.87793
  0.8526   0.6846  339.58900   4.5600  10871.87891
  0.7845   0.6266  339.40625   4.6963  10871.88086
  0.9730   0.6875  339.11835   4.6761  10871.88184
  0.5175   0.7049  339.69445   4.6307  10871.88184
  0.2505   0.6527  339.73495   4.7165  10871.88379
  0.1668   0.6063  339.13860   4.6761  10871.88477
  0.1807   0.4632  339.46930   4.7636  10871.88574
  0.3413   0.4013  339.55375   4.8512  10871.88574
  0.6693   0.4555  339.17475   4.7704  10871.88672
  0.6833   0.6101  339.45705   4.6222  10871.88770
  0.5751   0.7165  339.64465   4.5701  10871.88965
  0.1197   0.6179  339.45785   4.7064  10871.88965
  0.0673   0.5222  339.46685   4.7771  10871.89062
  0.4233   0.4671  339.54425   4.8024  10871.89258
  0.7740   0.4555  340.13770   4.8983  10871.89258
  1.1300   0.3627  339.98335   4.9387  10871.89355
  1.4965   0.4323  339.52935   4.7468  10871.89551
  1.5139   0.4400  339.27680   4.7973  10871.89551
  0.9765   0.3433  339.27280   4.9185  10871.89746
  0.6344   0.2969  339.28330   4.9724  10871.89746
  0.3186   0.3830  339.59655   4.8731  10871.89844
  0.5646   0.4758  339.46850   4.7923  10871.90039
  0.9834   0.5077  338.91440   4.6711  10871.90137
  0.7688   0.3946  339.30640   4.8276  10871.90137
  0.8735   0.3714  339.66275   4.8478  10871.90234
  0.8421   0.4903  339.46170   4.7317  10871.90625
  0.3692   0.3704  339.84990   4.9185  10871.90723
  0.5297   0.3743  339.42395   4.8444  10871.90820
 -0.0007   0.4400  339.74620   4.8714  10871.90918
  0.0883   0.4120  339.56850   4.8882  10871.91016
  0.3814   0.3627  339.70780   4.8630  10871.91211
  0.3762   0.2989  339.86735   4.9387  10871.91211
  0.6850   0.3830  339.56840   4.8428  10871.91406
  1.5279   0.4323  339.66185   4.8781  10871.91406
  0.5332   0.2931  339.52355   4.9589  10871.91602
  0.7583   0.4091  339.44435   4.8933  10871.91602
  0.7007   0.4729  339.42690   4.8074  10871.91797
  0.8683   0.5048  339.55120   4.7216  10871.91797
  0.8630   0.4149  339.60790   4.7923  10871.91992
  1.2400   0.6150  339.91010   4.6509  10871.91992
  1.1195   0.5715  339.54100   4.7014  10871.92188
  1.4441   0.6333  339.89865   4.6290  10871.92188
  1.5279   0.5637  339.43575   4.6088  10871.92383
  1.5488   0.5483  339.44905   4.7165  10871.92383
  0.9834   0.5715  339.44700   4.6761  10871.92578
  0.7636   0.4555  339.75475   4.8680  10871.92578
  0.4948   0.4709  339.50235   4.8175  10871.92773
  0.5297   0.4903  339.34240   4.8242  10871.92871
  0.5489   0.5599  339.71065   4.7670  10871.92969
  0.6432   0.5860  339.38815   4.7468  10871.92969
  0.8526   0.6324  339.42360   4.7165  10871.93164
  0.5908   0.6034  339.66200   4.7266  10871.93164
  0.3500   0.5889  339.57315   4.7165  10871.93359
  0.9625   0.5676  339.40950   4.7031  10871.93359
  0.6275   0.4787  338.98325   4.7973  10871.93457
  0.5786   0.4129  339.23850   4.8444  10871.93652
  0.5437   0.4381  339.44380   4.8680  10871.93750
  0.6955   0.4497  339.37040   4.8428  10871.93750
  0.8107   0.4787  339.25505   4.7569  10871.93945
  0.6850   0.4584  339.43420   4.8175  10871.93945
  0.8526   0.5135  339.38875   4.7771  10871.94141
  1.0044   0.4555  339.72445   4.8175  10871.94238
  1.0881   0.4400  339.60650   4.8512  10871.94434
  1.2766   0.4091  339.76900   4.8478  10871.94434
  0.9416   0.4439  340.16100   4.7973  10871.94531
  0.8264   0.3975  339.71365   4.8276  10871.94727
  0.9346   0.4361  339.38500   4.7906  10871.94824
  0.9625   0.5173  339.28440   4.7232  10871.94824
  0.8159   0.5019  339.58460   4.8529  10871.94922
  0.9101   0.4932  339.36280   4.8226  10871.95117
  0.9730   0.4758  339.25550   4.8226  10871.95215
  0.7950   0.5338  339.25875   4.7418  10871.95215
  0.3971   0.5715  338.99280   4.7165  10871.95410
  1.0306   0.5077  339.01895   4.7872  10871.95508
  0.9625   0.4671  339.36255   4.7367  10871.95508
  0.6693   0.3859  339.36985   4.8983  10871.95605
  0.5716   0.3356  339.51670   4.9185  10871.95703
  0.1301   0.2612  339.43905   5.0296  10871.95898
  0.3186   0.2032  339.61710   5.1155  10871.95996
  1.0934   0.2844  339.26745   4.9589  10871.95996
  0.8369   0.3569  339.06990   4.8630  10871.96094
  0.6484   0.4265  339.40230   4.8226  10871.96289
  0.4809   0.4593  339.64040   4.8108  10871.96387
  0.6414   0.5328  339.50175   4.6761  10871.96387
  0.6275   0.4729  338.96315   4.7165  10871.96484
  0.1772   0.4903  339.61530   4.7670  10871.96582
  1.4232   0.4729  339.91925   4.7468  10871.96777
  0.7042   0.4013  339.37300   4.8983  10871.96777
  0.3622   0.4555  339.45405   4.8714  10871.96875
  0.5018   0.5521  339.38365   4.7232  10871.96973
  0.4652   0.5976  339.47495   4.6761  10871.97168
  0.3081   0.5396  339.48640   4.7014  10871.97168
  1.0934   0.6150  339.33600   4.6862  10871.97266
  0.9363   0.5947  339.35945   4.6812  10871.97461
  0.8927   0.6875  339.17625   4.6088  10871.97559
  0.4599   0.6295  339.02175   4.6963  10871.97559
 -0.0007   0.6720  339.29870   4.6424  10871.97656
 -0.2834   0.4671  339.24395   4.7721  10871.97852
 -0.1054   0.4642  339.17155   4.8276  10871.97949
  0.2662   0.4700  339.48065   4.7771  10871.97949
  0.3081   0.4845  339.73325   4.8428  10871.98242
  0.9625   0.4903  339.35295   4.7620  10871.98242
  1.0410   0.5164  339.27915   4.7519  10871.98438
  0.7322   0.4033  339.53120   4.8882  10871.98438
  0.6554   0.3820  339.69545   4.9050  10871.98633
  1.0253   0.5773  339.10315   4.7569  10871.98828
  1.0253   0.6527  339.43720   4.6559  10871.99023
  0.9136   0.5831  339.66970   4.7569  10871.99121
  0.2436   0.5444  339.66030   4.7569  10871.99219
  0.2348   0.5309  339.33505   4.8024  10871.99219
  0.8630   0.5077  339.52885   4.8478  10871.99414
  0.7636   0.4555  339.71280   4.8933  10871.99414
  1.5959   0.5222  339.35725   4.7872  10871.99609
  1.5069   0.5405  339.55290   4.7434  10871.99609
  1.2557   0.5715  339.78885   4.7771  10871.99707
  1.3324   0.4439  339.60625   4.8040  10871.99902
  1.1300   0.4758  339.17635   4.7468  10872.00000
  0.6850   0.4990  339.41425   4.7468  10872.00000
  1.1038   0.5570  339.34755   4.7418  10872.00195
  1.4546   0.5280  339.73990   4.7620  10872.00195
  1.3708   0.5512  339.54090   4.7115  10872.00391
  1.1981   0.5628  339.58160   4.6711  10872.00391
  1.1579   0.5405  339.50415   4.6896  10872.00586
  0.1458   0.5599  339.30495   4.7771  10872.00586
  0.5018   0.6121  339.28770   4.7165  10872.00781
  1.0567   0.4903  339.40225   4.8074  10872.00781
  0.7182   0.5405  339.64380   4.7906  10872.00977
  1.0323   0.4477  339.43855   4.8175  10872.01074
  1.3499   0.4062  339.59415   4.8731  10872.01172
  1.3028   0.5425  339.62175   4.7569  10872.01172
  1.2923   0.6440  339.46850   4.6155  10872.01367
  1.0934   0.6556  339.43845   4.6458  10872.01367
  0.9206   0.6991  339.78785   4.5953  10872.01562
  1.1928   0.6643  340.02265   4.6711  10872.01562
  1.5698   0.6411  339.73090   4.6357  10872.01660
  0.5437   0.5483  339.16090   4.6155  10872.01758
  0.2715   0.6121  339.37600   4.6256  10872.02051
  0.9136   0.6295  339.39170   4.6222  10872.02051
  0.7182   0.7107  339.50630   4.5684  10872.02246
  0.6275   0.6101  339.00795   4.7031  10872.02246
  1.1667   0.6643  339.37565   4.5852  10872.02344
  1.3028   0.6237  339.53855   4.6408  10872.02539
  0.9049   0.6643  339.37190   4.6155  10872.02637
  1.1876   0.6817  339.28895   4.6408  10872.02637
  0.8438   0.5676  339.59335   4.7165  10872.02734
  0.4181   0.4671  339.69835   4.7569  10872.02832
  0.9416   0.4013  339.85130   4.8848  10872.03027
  1.1248   0.4265  339.63240   4.8579  10872.03027
  1.3342   0.5164  339.44945   4.7317  10872.03125
  0.9887   0.5077  339.25160   4.7216  10872.03320
  1.1091   0.4729  339.37060   4.7670  10872.03418
  0.8735   0.5164  339.42035   4.7569  10872.03418
  0.4599   0.5444  339.39980   4.7636  10872.03516
 -0.0007   0.5753  339.16025   4.7367  10872.03613
  0.3134   0.3569  339.63915   4.8983  10872.03711
  1.1719   0.2467  339.10910   5.0195  10872.03906
  1.0393   0.3704  339.81925   4.8579  10872.03906
  0.9834   0.4874  339.32415   4.7569  10872.04102
  0.5489   0.5019  339.34930   4.7670  10872.04199
  0.5856   0.6208  339.10880   4.6711  10872.04199
 -0.0496   0.5483  339.19555   4.7502  10872.04297
  0.2156   0.5637  339.36110   4.7502  10872.04395
  0.7042   0.5521  339.64175   4.6828  10872.04590
  0.9730   0.5657  338.64395   4.7064  10872.04688
  0.7531   0.6672  339.45785   4.6004  10872.04688
  0.9206   0.7223  339.76330   4.5751  10872.04785
  1.1928   0.5599  339.41445   4.7569  10872.04883
  0.8787   0.4941  339.37170   4.7502  10872.04980
  1.0201   0.5570  339.22155   4.7216  10872.05078
  0.4495   0.6237  339.38100   4.6458  10872.05273
  1.1353   0.7078  339.55040   4.5852  10872.05371
  1.1300   0.7252  339.26880   4.4691  10872.05371
  1.6012   0.6237  339.37575   4.6004  10872.05469
  1.2818   0.6324  339.50500   4.6559  10872.05664
  1.0672   0.5792  339.36965   4.6761  10872.05762
  0.9730   0.5599  339.33080   4.5549  10872.05859
  0.0830   0.3743  339.45505   4.6559  10872.06055
  0.8857   0.4864  339.56125   4.5010  10872.06152
  0.9206   0.5454  339.44760   4.4236  10872.06250
  0.8020   0.5869  339.37525   4.3394  10872.06250
  0.9765   0.6411  339.45060   4.3798  10872.06348
  0.7950   0.7029  338.97290   4.2654  10872.06543
  1.7216   0.6237  339.38200   4.3428  10872.06641
  1.8839   0.7513  338.87245   4.2317  10872.06641
  1.5122   0.6817  339.51770   4.3681  10872.06836
  1.5977   0.7107  338.99555   4.4337  10872.06836
  1.2766   0.6643  339.09405   4.4337  10872.06934
  1.0044   0.5985  339.46540   4.4000  10872.07031
  0.9991   0.5541  338.99930   4.5347  10872.07227
  1.0986   0.6527  339.11955   4.3984  10872.07227
  0.9416   0.6904  338.94425   4.3176  10872.07422
  0.8578   0.7310  339.45535   4.3479  10872.07422
  1.0672   0.7484  339.26100   4.2671  10872.07617
  1.0620   0.6759  339.11785   4.3984  10872.07617
  1.5628   0.7184  339.15575   4.2990  10872.07812
  1.8350   0.7919  339.16735   4.2048  10872.07812
  1.4092   0.7184  339.35460   4.2654  10872.08203
  1.4232   0.8064  338.95475   4.2317  10872.08203
  1.4075   0.7948  339.48110   4.2469  10872.08398
  1.2714   0.6788  339.09770   4.3479  10872.08398
  1.0306   0.5657  339.08005   4.3883  10872.08594
  0.9677   0.6440  338.94860   4.3479  10872.08594
  1.2766   0.7107  339.38890   4.3529  10872.08789
  1.3045   0.6913  339.05280   4.3125  10872.08887
  1.2661   0.5947  339.42570   4.5650  10872.08984
  1.5541   0.5512  338.93880   4.5196  10872.09180
  1.3813   0.6034  339.25950   4.4438  10872.09375
  1.3447   0.8006  339.27585   4.3024  10872.09375
  1.5331   0.8557  339.30460   4.1105  10872.09570
  0.7880   0.7261  339.30385   4.2923  10872.09668
  0.6344   0.6952  339.23800   4.3529  10872.09766
  0.3901   0.6604  339.18450   4.4472  10872.09863
  0.3134   0.7261  339.30490   4.3596  10872.10059
  0.1877   0.6643  339.49965   4.4741  10872.10059
  0.5507   0.6913  339.56770   4.4270  10872.10156
  0.9695   0.7068  338.80945   4.4405  10872.10254
  1.0742   0.7725  339.13175   4.3260  10872.10449
  0.9573   0.7484  339.89440   4.3327  10872.10449
  1.1038   0.7281  339.36070   4.3125  10872.10547
  0.6955   0.7281  339.46065   4.2620  10872.10742
  0.3500   0.8702  339.42765   4.1762  10872.10840
  1.0358   0.9775  339.11430   4.1055  10872.10840
  1.1091   1.0045  339.57600   4.0566  10872.10938
  0.9311   0.9543  339.65685   4.0802  10872.11133
  0.8299   0.9581  339.38365   4.0634  10872.11230
  1.0096   0.9514  339.20360   4.0146  10872.11230
  0.9049   0.8151  339.40075   4.1459  10872.11328
  1.0410   0.6846  339.76295   4.4236  10872.11523
  1.2068   0.7687  339.21370   4.2519  10872.11621
  1.0463   0.8537  338.88850   4.2183  10872.11621
  1.6169   0.8354  339.34800   4.1812  10872.11719
  1.6116   0.7803  339.44985   4.2115  10872.11914
  1.5802   0.8151  339.00800   4.1812  10872.12012
  1.3604   0.8615  338.45875   4.1307  10872.12012
  0.8159   0.8499  339.16500   4.1307  10872.12109
  0.8787   0.8692  338.89980   4.2250  10872.12207
  0.5786   0.8267  339.06080   4.1779  10872.12402
  0.7112   0.7416  338.94410   4.3192  10872.12402
  0.9782   0.7455  339.45890   4.2721  10872.12500
  0.9887   0.8180  338.89475   4.2418  10872.12695
  0.1877   0.7890  339.22685   4.2873  10872.12793
  0.3395   0.7803  339.32215   4.3378  10872.12793
  0.8735   0.8325  338.88845   4.3075  10872.12891
  0.5926   0.8035  339.33330   4.3462  10872.12988
  0.9311   0.9369  338.91430   4.0196  10872.13281
  0.9834   0.9485  339.04410   3.9388  10872.13477
  0.8840   0.8644  339.34595   4.1610  10872.13672
  0.6118   0.7716  339.27460   4.2923  10872.13672
  0.9136   0.7919  339.34260   4.2250  10872.13770
  0.8299   0.6681  339.21865   4.3866  10872.13867
  0.8020   0.5637  339.53385   4.3529  10872.13965
  0.2296   0.5019  339.38535   4.5616  10872.14062
  0.1458   0.5599  338.76015   4.3933  10872.14160
  0.8787   0.6179  339.34115   4.2586  10872.14355
  0.9974   0.6952  339.07490   4.1711  10872.14453
  1.4790   0.6913  339.20515   4.0836  10872.14453
  1.3115   0.6759  338.75630   4.1913  10872.14648
  0.8944   0.5889  339.08910   4.2620  10872.14648
  0.4442   0.6063  339.21380   4.2418  10872.14844
  1.0253   0.6121  339.19020   4.2216  10872.14844
  1.1405   0.5773  339.24105   4.2923  10872.15039
  0.7165   0.5135  339.30230   4.3277  10872.15039
  0.3552   0.5831  339.45705   4.3125  10872.15234
  1.0201   0.7861  339.26140   4.0853  10872.15430
  0.8840   0.6237  338.85270   4.3024  10872.15625
  1.3761   0.7368  338.98965   4.0297  10872.15625
  1.6116   0.7687  339.44730   4.0297  10872.15723
  1.0881   0.8963  339.18650   3.8681  10872.15820
  0.4599   0.7803  339.03810   3.9624  10872.15918
  0.9782   0.7397  339.00340   4.0903  10872.16016
  0.9904   0.6952  338.93155   4.1981  10872.16113
  1.0044   0.7223  339.42660   4.1913  10872.16211
  1.4581   0.8228  338.84395   3.9960  10872.16406
  1.5558   0.8344  338.97615   4.0162  10872.16406
  1.5418   0.8808  339.07685   3.9893  10872.16602
  1.5907   0.9736  338.80520   3.9422  10872.16699
  1.7006   0.9630  339.06320   3.8984  10872.16797
  1.3028   0.9079  338.96335   4.0247  10872.16797
  1.1719   0.7687  338.68870   4.2671  10872.16992
  0.7688   0.7368  338.99820   4.2671  10872.16992
  1.1300   0.7145  338.91510   4.3260  10872.17090
  0.9259   0.6788  339.00060   4.3226  10872.17480
  1.0567   0.6411  339.10435   4.2620  10872.17578
  0.9416   0.6614  338.75450   4.2822  10872.17773
  0.3134   0.5222  339.03560   4.4186  10872.17871
  1.0672   0.6324  339.09340   4.2418  10872.17871
  0.8229   0.6411  338.83285   4.2048  10872.17969
  1.0044   0.5193  339.28165   4.3529  10872.18066
  0.5367   0.5212  338.86880   4.4674  10872.18262
  0.5228   0.4787  339.76850   4.6357  10872.18359
  0.9363   0.4410  339.37445   4.7973  10872.18652
  1.1824   0.3714  339.14010   4.7367  10872.18652
  0.9259   0.4932  339.27580   4.7165  10872.18750
  0.8054   0.4961  339.05855   4.7115  10872.18945
  0.2296   0.4120  339.14195   4.8276  10872.19043
 -0.1194   0.3820  339.00420   4.8512  10872.19043
  0.6065   0.4207  339.07165   4.8108  10872.19141
  0.3866   0.4497  339.23645   4.7973  10872.19238
  0.5646   0.5599  339.09280   4.6761  10872.19336
  1.0183   0.6179  339.14750   4.6828  10872.19434
  0.6693   0.5792  339.49150   4.7232  10872.19531
  0.5367   0.5096  339.06120   4.6828  10872.19629
  0.7810   0.4941  339.46450   4.6761  10872.19824
  0.7531   0.3801  339.57855   4.7771  10872.19824
  0.8054   0.4816  339.23600   4.7115  10872.19922
  0.7374   0.3685  339.37855   4.8074  10872.20117
  0.8927   0.3665  339.21740   4.8242  10872.20215
  0.8578   0.3820  339.53050   4.8310  10872.20215
  0.5646   0.3105  339.53090   4.8832  10872.20605
  0.7479   0.4323  339.28690   4.7266  10872.20605
  1.1353   0.5396  339.08630   4.6509  10872.20703
  0.4966   0.5251  339.46360   4.7165  10872.20898
  0.9625   0.4439  339.28895   4.6963  10872.20996
  0.6903   0.3240  339.41215   4.6829  10872.20996
  0.5577   0.4555  339.07910   4.5078  10872.21191
  0.4530   0.4903  339.15385   4.5751  10872.21289
  0.9695   0.5444  338.93035   4.5212  10872.21680
  1.0463   0.5251  339.47630   4.5616  10872.21777
  0.7391   0.5251  339.44760   4.3933  10872.21875
  0.5594   0.5889  339.22610   4.3580  10872.21875
  0.5228   0.6063  339.30875   4.3681  10872.22070
  0.6798   0.7542  338.93355   4.2570  10872.22070
  0.7007   0.7832  339.29635   4.1459  10872.22266
  0.9416   0.7223  339.10230   4.1863  10872.22266
  1.0183   0.7068  339.26005   4.1240  10872.22363
  0.4652   0.8006  339.36985   4.0954  10872.22656
  0.3919   0.7919  339.54645   4.0247  10872.22852
  0.6955   0.7513  339.46750   4.3226  10872.22852
  1.0934   0.7484  339.63565   4.3378  10872.23047
  1.1457   0.6295  339.42555   4.3984  10872.23047
  0.4495   0.5280  339.59670   4.4792  10872.23242
  0.5995   0.4825  339.54605   4.5684  10872.23242
  1.1091   0.5715  339.30150   4.4842  10872.23340
  1.6326   0.6295  340.15320   4.4741  10872.23438
  1.0881   0.7339  339.31690   4.2654  10872.23633
  0.6414   0.8847  339.52710   4.0499  10872.23730
  0.5507   0.8653  339.26435   3.9624  10872.23828
  0.8648   0.8112  339.12190   3.9893  10872.23828
  1.0183   0.7455  339.22505   4.1980  10872.24023
  1.3761   0.8615  339.35540   4.0045  10872.24023
  0.6432   0.8267  339.49845   4.0600  10872.24219
  0.4181   0.8354  339.63215   4.0651  10872.24219
  0.5542   0.7687  339.40280   4.1358  10872.24414
  0.9834   0.8383  339.59820   4.0701  10872.24512
  1.5383   0.5860  339.54720   4.3075  10872.24805
  1.6326   0.6643  339.34585   4.1863  10872.24805
  1.3394   0.6440  339.60575   4.3024  10872.25000
  1.4755   0.6614  339.53725   4.2721  10872.25195
  1.1981   0.5367  339.41195   4.4741  10872.25293
  1.6116   0.5483  339.47125   4.4741  10872.25293
  1.4720   0.5483  339.57885   4.4203  10872.25391
  0.9730   0.6063  339.45805   4.3024  10872.25488
  1.0463   0.6295  339.05555   4.1307  10872.25684
  1.9414   0.5599  339.19490   4.3125  10872.25684
  1.9467   0.4729  339.32955   4.5751  10872.25781
  1.5907   0.4671  339.34315   4.6694  10872.25879
  0.8089   0.5560  339.29750   4.6424  10872.26074
  0.8229   0.6875  339.27520   4.5818  10872.26074
  0.9625   0.6991  339.37685   4.4337  10872.26172
  1.5645   0.7049  339.36860   4.3176  10872.26367
  1.5226   0.7107  339.42315   4.1610  10872.26465
  1.6326   0.6527  339.29475   4.3529  10872.26465
  1.0934   0.6092  338.97940   4.3428  10872.26855
  0.7793   0.5628  339.06570   4.3580  10872.26855
  0.8159   0.4729  339.37845   4.6004  10872.26953
  0.7897   0.5135  339.57955   4.6307  10872.27148
  0.6850   0.5773  339.37150   4.4438  10872.27246
  0.6693   0.6063  339.43950   4.2974  10872.27246
  1.0934   0.6208  339.31230   4.3176  10872.27344
  1.0463   0.5019  339.57325   4.5095  10872.27539
  1.1719   0.6179  338.36150   4.4337  10872.27637
  0.1092   0.5396  339.25040   4.3984  10872.27930
  0.0150   0.5222  339.39375   4.3529  10872.28027
  0.1877   0.5715  339.18330   4.3378  10872.28027
  0.9834   0.5280  339.36435   4.3782  10872.28125
  1.0567   0.4555  339.42985   4.5549  10872.28320
  0.8787   0.5831  339.10010   4.5347  10872.28418
  1.2906   0.6565  339.17210   4.3058  10872.28418
  1.3918   0.6817  339.36630   4.1610  10872.28516
  1.7373   0.7687  340.18570   4.1105  10872.28711
  1.5959   0.7658  339.36340   4.3024  10872.28809
  1.1562   0.8035  339.13135   4.2115  10872.28906
  1.1248   0.9891  339.30765   3.9944  10872.29102
  0.7897   0.8992  339.41095   4.1105  10872.29102
  0.8787   0.8267  339.31200   4.2267  10872.29297
  1.2975   0.7764  339.36105   4.1711  10872.29297
  1.1161   0.8460  339.33445   4.2519  10872.29395
  1.0951   0.8228  339.43945   4.2654  10872.29590
  0.6065   0.7803  339.24750   4.3327  10872.29688
  0.5856   0.9195  338.77420   4.1711  10872.29688
  0.2436   0.8808  339.59365   4.1644  10872.29785
  0.6763   0.8189  339.04740   4.0903  10872.29883
  0.5646   0.7764  339.19770   4.1846  10872.29980
  0.9416   0.7658  339.31765   4.2469  10872.30078
  1.0986   0.6788  339.36325   4.3580  10872.30273
  0.7531   0.6933  339.23265   4.2519  10872.30273
  1.3656   0.6672  339.16375   4.4186  10872.30469
  2.0985   0.5570  339.28105   4.4388  10872.30469
  2.2084   0.5367  339.56060   4.3731  10872.30664
  1.8001   0.7919  339.15280   4.2115  10872.30762
  1.0620   0.7832  339.45535   4.1711  10872.30859
  0.7060   0.7252  339.35650   4.1560  10872.30859
  0.5908   0.7658  339.24620   4.1307  10872.31055
  1.0253   0.7890  339.46515   4.2519  10872.31055
  0.8316   0.8064  339.43615   4.2873  10872.31250
  0.7740   0.8731  339.27360   4.2250  10872.31250
  0.8927   0.8769  339.38655   4.1576  10872.31348
  0.8892   0.6701  339.43370   4.3832  10872.31445
  0.9276   0.6836  339.59150   4.3799  10872.31543
  0.9416   0.8035  339.81200   4.2721  10872.31738
  0.6118   0.7078  339.87200   4.3782  10872.32031
  0.8787   0.8064  339.25135   4.2418  10872.32031
  0.8316   0.8383  339.44850   4.2620  10872.32227
  0.6432   0.7600  339.29995   4.2671  10872.32227
  1.2242   0.7455  339.55265   4.2216  10872.32422
  0.9573   0.6382  339.54835   4.3327  10872.32422
  0.6205   0.6759  339.59300   4.2789  10872.32520
  0.9311   0.8267  339.15565   4.2115  10872.32617
  1.0044   0.9079  339.10215   4.0095  10872.32910
  1.0253   0.9978  339.40330   3.8984  10872.33008
  1.2504   1.0094  339.20875   3.8378  10872.33105
  1.5174   0.9775  339.48800   3.8984  10872.33105
  0.9625   0.8847  339.07035   3.9590  10872.33203
  0.7740   0.8122  339.67670   4.1358  10872.33398
  1.4022   0.8615  339.61120   4.0768  10872.33496
  1.3953   0.8499  339.89285   4.1509  10872.33496
  1.0672   0.7532  339.86060   4.2990  10872.33594
  1.0148   0.7165  339.42600   4.2418  10872.33691
  1.1300   0.8615  339.40715   4.0903  10872.33789
  1.1300   0.6913  339.73855   4.1980  10872.33887
