 X_force  Z_force     lambda  Y_force    time(sec)
  1.3080   0.9688  295.83370   4.1711  11047.14648
  1.4912   0.8528  296.29505   4.2772  11047.14648
  1.6116   0.8035  295.92020   4.3883  11047.14844
  1.5069   0.7252  295.67790   4.5650  11047.14844
  1.5855   0.7339  295.99315   4.4640  11047.15039
  1.5750   0.9369  295.78275   4.1459  11047.15137
  1.0463   0.8615  296.23455   4.2923  11047.15234
  1.6430   0.8528  295.88380   4.3428  11047.15234
  1.6745   0.6295  296.03690   4.5347  11047.15332
  1.2557   0.5947  296.05030   4.6761  11047.15430
  1.4022   0.6585  295.76890   4.6357  11047.15625
  0.7426   0.7078  295.84355   4.5802  11047.15625
  0.7950   0.6527  295.63890   4.5145  11047.15820
  0.7217   0.7484  295.81930   4.4489  11047.15918
  0.4861   0.8209  296.15670   4.4186  11047.15918
  0.8107   0.8441  295.70705   4.3226  11047.16016
  1.4703   0.8673  295.96890   4.3580  11047.16211
  1.9153   0.9166  295.96535   4.2469  11047.16211
  0.8892   0.7745  295.89170   4.4135  11047.16406
  1.2557   0.7919  295.57390   4.3731  11047.16406
  1.4790   0.9427  295.93810   4.2250  11047.16699
  1.0306   0.8905  295.77775   4.2671  11047.16699
  0.9677   0.9224  295.86245   4.2267  11047.16699
  1.3761   0.7977  295.92390   4.3883  11047.16797
  0.9416   0.6556  296.09455   4.5600  11047.16992
  1.0463   0.8673  295.88115   4.3529  11047.16992
  1.1981   0.8789  295.93025   4.2418  11047.17188
  0.9259   0.8934  295.72660   4.2620  11047.17188
  0.3692   0.8460  296.05965   4.4943  11047.17480
  0.8997   0.9079  295.44945   4.3125  11047.17480
  1.0567   0.8151  295.99320   4.3327  11047.17676
  0.7880   0.8847  296.29010   4.2856  11047.17676
  0.7950   0.8847  295.94000   4.3462  11047.17871
  1.3255   0.8885  295.73390   4.2586  11047.17969
  1.8141   0.8731  295.95970   4.3327  11047.17969
  1.6640   0.8412  295.86115   4.3277  11047.18164
  1.1667   0.8238  296.04170   4.4337  11047.18262
  0.9520   0.8731  295.90150   4.3731  11047.18262
  1.1300   0.8885  296.05065   4.3462  11047.18359
  1.2347   0.8499  296.57835   4.2317  11047.18457
  1.1859   0.8615  295.97555   4.2789  11047.18652
  1.4179   0.8963  296.26960   4.2671  11047.18652
  1.4651   0.9050  296.03120   4.2519  11047.18750
  1.0829   0.8499  296.17555   4.3378  11047.18945
  0.2296   0.7919  296.01835   4.4186  11047.19043
  0.4024   0.8673  296.20560   4.3832  11047.19043
  1.0463   0.8586  295.96150   4.2822  11047.19141
  1.2975   0.8267  295.91460   4.2923  11047.19336
  1.0602   0.8267  295.99180   4.2384  11047.19434
  1.0881   0.7107  295.42845   4.5347  11047.19434
  0.6484   0.7919  295.45880   4.4943  11047.19629
  1.3604   0.7803  295.82395   4.4034  11047.19727
  1.0463   0.6488  296.28705   4.5886  11047.19824
  1.4720   0.6527  296.30495   4.4876  11047.19824
  0.9154   0.6817  296.11695   4.5549  11047.19922
  1.0306   0.8209  295.99745   4.4135  11047.20117
  1.5855   0.9746  296.16815   4.1964  11047.20215
  1.7111   0.9427  296.08245   4.1711  11047.20215
  1.3708   0.7600  296.18600   4.5145  11047.20312
  1.4389   0.7281  296.17280   4.4994  11047.20508
  1.2557   0.6643  296.18945   4.4539  11047.20605
  1.3115   0.7029  295.75300   4.4808  11047.20605
  1.2190   0.7542  296.10355   4.4741  11047.20703
  0.8787   0.6913  295.93800   4.5482  11047.20801
  0.5228   0.5560  296.31055   4.6222  11047.20996
  0.8997   0.5947  295.95890   4.6559  11047.20996
  0.9206   0.7029  296.20035   4.5684  11047.21094
  0.5960   0.7484  295.87075   4.3984  11047.21387
  1.2242   0.8789  295.85595   4.3125  11047.21387
  1.4092   1.0703  296.05325   4.1846  11047.21484
  1.3813   1.1283  295.79510   3.9489  11047.21680
  1.0463   1.0761  296.01860   4.0499  11047.21680
  1.1300   1.0896  296.17120   4.0836  11047.21875
  1.0323   1.0587  295.86550   4.1240  11047.21875
  1.3342   1.0819  296.00385   4.1509  11047.22070
  1.7111   0.9456  296.01045   4.2216  11047.22168
  1.2609   0.8644  295.90140   4.3125  11047.22168
  1.4232   0.9572  295.83260   4.2620  11047.22266
  1.0463   0.8615  295.86485   4.2317  11047.22461
  1.5017   0.9282  295.92820   4.2065  11047.22461
  0.8787   0.8151  296.20260   4.3125  11047.22559
  2.0933   0.9775  295.61550   4.1509  11047.22656
  1.6047   0.8112  295.62395   4.3327  11047.22949
  1.6430   0.8325  295.74340   4.3529  11047.22949
  1.1300   0.8528  295.91565   4.3327  11047.22949
  0.8159   0.8499  295.93165   4.3428  11047.23047
  1.3447   0.9108  295.86840   4.3630  11047.23242
  1.3865   0.7803  295.69600   4.3681  11047.23242
  1.4179   0.8789  295.92235   4.2772  11047.23438
  1.5069   0.9620  295.79385   4.1442  11047.23438
  1.6745   0.9021  295.45035   4.2822  11047.23633
  1.2347   0.7223  295.86485   4.4943  11047.23633
  0.9834   0.7165  295.82790   4.6054  11047.23828
  1.1021   0.6720  295.82875   4.6088  11047.23828
  1.1719   0.6604  295.68020   4.6088  11047.23926
  1.1510   0.8344  295.80725   4.2789  11047.24121
  1.1928   0.9717  295.70525   4.2721  11047.24219
  1.1300   1.0442  295.91230   4.1610  11047.24219
  1.3132   1.1254  296.00675   3.9893  11047.24414
  0.9625   1.0587  295.85950   4.1307  11047.24512
  0.7182   0.8537  296.00510   4.3529  11047.24512
  1.1300   0.8151  295.83800   4.4135  11047.24609
  1.2906   0.9968  295.65960   4.1576  11047.24707
  1.5855   0.8992  295.77955   4.2923  11047.24805
  1.1195   0.9050  295.94935   4.2873  11047.25000
  1.0724   0.8847  295.71575   4.3277  11047.25195
  1.2661   0.8412  295.92055   4.3731  11047.25293
  1.2138   0.9514  295.97790   4.1004  11047.25293
  1.9624   1.0094  296.05615   4.1408  11047.25391
  1.8106   1.0297  296.44655   4.1711  11047.25586
  1.6535   1.0645  296.12360   4.1812  11047.25586
  1.7059   1.0529  296.00050   4.1206  11047.25684
  0.7740   0.9253  295.96015   4.2519  11047.25879
  1.1579   0.8731  296.06550   4.3193  11047.25879
  1.2417   0.9311  295.94940   4.3327  11047.26074
  1.2923   0.8470  295.99875   4.3327  11047.26074
  1.2975   0.9717  295.80190   4.3176  11047.26172
  1.5331   0.8963  295.96040   4.3176  11047.26367
  1.6902   0.8876  295.92990   4.3226  11047.26465
  1.7268   0.9978  295.89290   4.1055  11047.26465
  1.7477   1.0471  296.09400   4.0550  11047.26562
  1.4441   0.9659  296.20485   4.0600  11047.26660
  1.7792   0.9079  295.87000   4.1509  11047.26855
  1.3708   0.8267  295.53175   4.3428  11047.26953
  1.5837   0.8267  296.22070   4.3798  11047.26953
  1.5349   0.7493  296.23065   4.4000  11047.27051
  1.5331   0.9050  296.06285   4.2923  11047.27246
  1.6535   0.9891  296.23710   4.1358  11047.27246
  1.3132   1.0181  295.98885   4.2115  11047.27344
  1.1719   0.9833  295.77810   4.2014  11047.27539
  1.3080   0.9398  295.85065   4.2822  11047.27637
  1.7233   0.9697  295.97275   4.2317  11047.27637
  0.5856   0.8731  296.23730   4.2923  11047.27734
  1.3534   1.0393  296.21495   4.2452  11047.27832
  1.5488   1.1573  296.07570   3.9893  11047.28027
  1.3132   1.1341  295.96160   4.1206  11047.28027
  1.3970   1.1515  296.21705   4.0651  11047.28125
  1.8891   1.1979  296.05080   3.8984  11047.28320
  1.9048   1.1834  296.09425   4.0196  11047.28418
  1.4598   1.1109  295.99315   4.0398  11047.28418
  1.9955   1.0432  296.11685   4.1105  11047.28516
  1.7582   0.8905  296.22225   4.2620  11047.28613
  1.6954   0.9659  295.84030   4.2519  11047.28906
  1.3394   0.8769  295.97930   4.2654  11047.28906
  1.8524   0.8499  295.82640   4.3327  11047.29102
  1.5558   0.8460  295.82625   4.3327  11047.29199
  1.8001   0.8305  295.78185   4.3260  11047.29199
  2.2049   0.8344  295.79465   4.3596  11047.29297
  1.7216   0.9253  295.78970   4.2014  11047.29492
  1.8786   0.9398  295.84265   4.2166  11047.29492
  2.0357   0.9485  295.90515   4.2620  11047.29688
  2.4283   0.8344  295.88870   4.4405  11047.29688
  2.0514   0.8847  296.19650   4.3529  11047.29785
  1.9188   0.9968  295.88520   4.2048  11047.29980
  1.7216   1.0094  295.77730   4.0802  11047.29980
  1.2871   0.8963  295.99850   4.2822  11047.30078
  1.5383   0.9891  295.75095   4.2115  11047.30273
  1.2818   0.9717  296.04735   4.3024  11047.30273
  1.6012   0.9775  295.96105   4.1762  11047.30469
  1.2871   0.9282  295.81460   4.2065  11047.30469
  1.6745   0.9156  296.04765   4.2721  11047.30762
  1.0951   0.8189  295.66025   4.3394  11047.30762
  0.9834   0.8151  296.18380   4.4539  11047.30762
  1.2557   0.7223  295.85675   4.4943  11047.30859
  1.7373   0.8325  296.23795   4.3125  11047.31055
  1.5139   0.8576  296.10715   4.2856  11047.31152
  0.8857   0.8035  296.00795   4.3866  11047.31250
  0.6763   0.9388  296.20300   4.2452  11047.31250
  0.6589   1.0529  296.27720   4.1610  11047.31445
  1.3237   1.1341  295.74795   4.1257  11047.31543
  1.4808   1.1109  295.82525   4.1055  11047.31543
  1.6745   1.0993  295.94665   4.1459  11047.31641
  1.5209   1.0277  296.08510   4.1442  11047.31738
  1.4441   1.0935  295.85610   4.0095  11047.31836
  0.8438   0.9427  295.96775   4.1913  11047.32031
  0.8630   1.0471  295.81375   4.1863  11047.32031
  0.8787   1.0413  295.88665   4.2216  11047.32227
  1.2295   1.0210  295.76280   4.1459  11047.32324
  1.5436   0.9601  296.02830   4.1913  11047.32324
  1.3447   0.8557  295.88155   4.3327  11047.32422
  2.2137   0.8093  295.90290   4.3075  11047.32617
  1.5977   0.7957  295.96490   4.4472  11047.32715
  1.0358   0.7571  296.02365   4.4135  11047.32812
  0.9834   0.9311  296.54520   4.2317  11047.33008
  1.0114   1.0045  295.98240   4.1913  11047.33105
  1.2818   1.1225  295.89740   3.9489  11047.33105
  1.4703   1.0297  295.84560   4.0853  11047.33203
  1.6116   0.9813  295.93395   4.1711  11047.33301
  1.2417   0.9040  295.65025   4.2788  11047.33496
  0.9765   0.9349  295.84335   4.3192  11047.33594
  1.1370   0.9427  295.97970   4.2250  11047.33594
  1.0515   0.8267  295.78375   4.3529  11047.33789
  1.2975   0.8702  295.75965   4.2923  11047.33887
  1.1928   0.8731  295.86195   4.3327  11047.33887
  1.8210   0.8731  295.55645   4.4135  11047.33984
  1.0114   0.8924  296.19465   4.2923  11047.34082
  1.5802   0.9427  295.65265   4.2216  11047.34277
  1.8996   0.9253  295.79005   4.2115  11047.34277
  1.4336   0.6933  295.95490   4.4135  11047.34375
  1.6012   0.5831  295.86320   4.5701  11047.34570
  1.7949   0.8296  296.10500   4.4388  11047.34668
  2.0409   0.9485  296.08775   4.2772  11047.34668
  1.6692   0.8992  295.89270   4.3024  11047.34766
  1.3394   0.7919  295.74010   4.3798  11047.34863
  1.8420   0.6991  296.16630   4.4943  11047.35059
  1.6326   0.7223  295.76910   4.3933  11047.35156
  1.2208   0.7339  296.17090   4.4135  11047.35156
  1.4441   0.7029  296.28510   4.4203  11047.35254
  1.1510   0.7310  295.76360   4.3479  11047.35449
  1.0096   0.8905  295.80220   4.4287  11047.35449
  1.2138   0.8789  295.69955   4.3580  11047.35547
  1.6273   0.8296  295.85630   4.3630  11047.35742
  1.4790   0.7880  295.74255   4.3933  11047.35840
  1.2487   0.8576  295.49665   4.4000  11047.35840
  0.9625   0.7687  295.18605   4.3529  11047.35938
  1.1579   0.8305  295.90145   4.4337  11047.36035
  0.6973   0.9195  296.03715   4.2788  11047.36230
  1.1719   1.0239  295.86410   4.1711  11047.36328
  0.3901   0.8963  295.91405   4.3596  11047.36328
  0.7583   0.8354  295.72270   4.3832  11047.36523
 -0.0007   0.7745  296.11820   4.4085  11047.36719
  0.3552   0.7629  295.86435   4.4287  11047.36719
  0.7531   0.8354  295.70380   4.4792  11047.36914
  1.2068   0.9659  295.89780   4.1509  11047.37012
  0.9049   0.8963  295.73260   4.2772  11047.37305
  0.6850   0.8702  296.02380   4.3529  11047.37305
  1.1248   0.9253  296.17130   4.2873  11047.37500
  0.8578   1.0007  296.08665   4.1964  11047.37500
  1.0620   0.9891  295.92545   4.2418  11047.37695
  0.9695   0.9233  295.92615   4.3529  11047.37793
  1.3743   1.0007  295.82690   4.1442  11047.37793
  1.8001   0.9156  295.73180   4.1644  11047.37891
  1.5698   0.7919  296.17780   4.3731  11047.37988
  1.2766   0.8151  295.49390   4.3529  11047.38086
  0.9485   0.9349  295.95275   4.2586  11047.38281
  0.6554   1.0200  296.40770   4.1981  11047.38281
  0.5297   1.0007  296.28465   4.2654  11047.38574
  0.5507   0.9117  296.15715   4.3125  11047.38574
  0.9101   0.9079  295.77710   4.3024  11047.38574
  1.2661   0.8267  296.20325   4.2822  11047.38672
  1.0567   0.7832  296.27665   4.4135  11047.38867
  0.8369   0.7658  296.37015   4.4539  11047.38867
  0.8508   0.6797  296.21130   4.5616  11047.39062
  1.1091   0.7571  295.60325   4.5549  11047.39160
  1.5488   0.9311  296.39775   4.1778  11047.39355
  1.7111   0.9717  296.03060   4.1661  11047.39355
  0.9416   0.9485  296.32260   4.2772  11047.39355
  0.8229   0.9813  296.04945   4.2452  11047.39453
  0.8229   0.9465  295.83900   4.2384  11047.39551
  1.1021   1.0393  295.87215   4.2587  11047.39746
  0.8369   1.0316  296.22890   4.1307  11047.39844
  0.9834   1.1321  296.46095   4.0701  11047.39844
  1.0777   1.1341  296.08060   4.1610  11047.39941
  0.9834   1.0819  296.24505   4.1307  11047.40039
  0.7740   0.8189  296.11965   4.4539  11047.40234
  0.4250   0.8460  296.37430   4.4876  11047.40234
  0.5646   0.8885  296.09610   4.3193  11047.40527
  0.9311   0.9717  296.06770   4.1964  11047.40527
  0.8683   1.0558  296.42665   4.1762  11047.40625
  0.9416   1.0819  296.57805   4.0903  11047.40820
  1.2400   1.0442  296.61135   4.1610  11047.40918
  0.7636   1.0036  296.26000   4.1307  11047.40918
  0.9625   1.0123  296.05325   4.2418  11047.41016
  1.3708   0.9427  296.34195   4.2014  11047.41309
  0.5960   0.9224  296.43125   4.2873  11047.41406
  1.0201   0.9079  296.40455   4.3277  11047.41602
  1.3918   0.9514  296.06630   4.3176  11047.41699
  1.2033   1.0123  296.33280   4.1459  11047.41699
  1.0602   1.0857  296.00655   4.0432  11047.41797
  0.7531   0.8615  295.85775   4.3731  11047.41895
  0.6903   0.9040  296.43150   4.3462  11047.42090
  1.1300   0.8731  296.12980   4.3327  11047.42090
  1.4232   1.0123  296.52825   4.1509  11047.42188
  1.2138   0.9465  295.95610   4.3058  11047.42285
  1.0602   0.9156  295.89865   4.3462  11047.42480
  1.1928   0.8731  296.01680   4.2788  11047.42480
  1.0672   0.9001  296.13235   4.2452  11047.42578
  1.5802   0.9427  296.08380   4.2267  11047.42773
  1.1405   0.8470  295.82935   4.3024  11047.42871
  1.0410   0.7832  295.98645   4.4034  11047.42871
  1.3394   0.8151  296.03975   4.3529  11047.42969
  1.1579   0.7880  296.01445   4.4000  11047.43066
  1.3394   0.9079  296.25330   4.3529  11047.43262
  1.8699   0.8112  296.11535   4.3664  11047.43262
  2.0252   0.8151  295.93990   4.3428  11047.43359
  2.3131   0.8035  295.93895   4.4337  11047.43555
  2.3166   0.7919  295.92300   4.3529  11047.43652
  1.8210   0.8383  295.68715   4.3327  11047.43750
  1.9537   0.8460  295.85430   4.3192  11047.43750
  1.3394   0.8924  295.87100   4.2856  11047.43848
  0.8578   0.9949  295.76710   4.1964  11047.44043
  0.9834   1.0529  295.80050   4.3125  11047.44043
  0.8159   0.9195  296.17895   4.3731  11047.44141
  0.9765   0.8189  295.69700   4.3192  11047.44434
  0.9416   0.7609  295.75565   4.4943  11047.44531
  0.4948   0.7725  295.88660   4.3933  11047.44531
  0.7112   0.8344  295.91125   4.3462  11047.44824
  0.8840   0.7339  295.61665   4.4590  11047.44824
  0.5385   0.8760  295.85230   4.4085  11047.44824
  0.7060   1.0326  295.84290   4.1560  11047.44922
  0.9677   0.9978  295.95670   4.1560  11047.45117
  1.1614   0.9978  295.57935   4.2014  11047.45117
  1.3394   0.9079  295.90650   4.2115  11047.45312
  0.8840   0.8644  295.70100   4.3630  11047.45605
  0.3395   0.8470  295.84885   4.4236  11047.45605
  1.2033   0.9398  295.82700   4.3277  11047.45703
  1.2400   0.8035  295.92330   4.3378  11047.45898
  1.2766   0.9388  296.09420   4.2990  11047.45801
  1.1370   0.9736  295.88175   4.2654  11047.46094
  0.7810   0.9156  296.05035   4.3597  11047.46094
  1.0532   0.8537  295.86090   4.3664  11047.46191
  0.8578   0.9311  296.21055   4.2923  11047.46289
  0.7880   0.9195  295.78865   4.2721  11047.46484
  1.0114   0.9079  296.12265   4.3058  11047.46484
  1.4162   0.8537  295.93970   4.2923  11047.46582
  1.0253   0.8460  295.57065   4.3529  11047.46777
  1.5541   0.9137  296.05835   4.3529  11047.46875
  1.9205   0.8499  296.10450   4.2570  11047.46875
  1.4494   0.8122  296.07220   4.3681  11047.47070
  0.8735   0.7745  295.55445   4.4489  11047.47168
  1.1230   0.7841  295.65120   4.4068  11047.47168
  1.2766   0.9166  295.79140   4.2721  11047.47461
  1.2661   0.9253  295.79840   4.2519  11047.47656
  1.2452   0.7658  295.90335   4.4842  11047.47656
  1.3551   0.7368  295.80855   4.4236  11047.47852
  1.6954   0.8180  295.59430   4.3782  11047.47949
  1.6396   0.7687  295.66195   4.4270  11047.48047
  1.4651   0.7725  295.59540   4.3731  11047.48145
  1.1928   0.8847  295.47140   4.2788  11047.48340
  1.6954   0.9775  295.87000   4.2519  11047.48340
  0.9625   0.9775  296.18365   4.1913  11047.48438
  1.1440   0.9427  295.69285   4.2990  11047.48535
  0.6763   0.9349  295.92420   4.2317  11047.48730
  0.9904   0.8731  295.83190   4.3058  11047.48730
  1.2138   0.8073  295.95030   4.3798  11047.48828
  1.7094   0.8460  295.95405   4.3125  11047.48926
  1.8001   0.8441  295.73120   4.4085  11047.49121
  1.8210   0.8325  295.57670   4.3176  11047.49121
  1.5593   0.8151  295.64370   4.2923  11047.49219
  1.5209   0.8383  295.87500   4.3058  11047.49316
  1.1876   0.9804  295.62280   4.2772  11047.49609
  0.9520   0.9369  295.66395   4.2519  11047.49805
  1.0306   0.9833  295.90520   4.2418  11047.49902
  1.3080   1.1312  295.91450   4.0550  11047.49902
  0.5856   0.9485  295.77475   4.2671  11047.50000
  0.7252   0.8537  295.57615   4.3933  11047.50098
  1.2696   0.7609  295.67740   4.4472  11047.50293
  1.5628   0.9233  295.58600   4.2317  11047.50293
  1.6116   1.0007  295.86355   4.2317  11047.50391
  1.6186   0.9659  295.78895   4.1240  11047.50488
  0.8648   0.8305  296.13570   4.4943  11047.50684
  1.5000   0.8151  295.88590   4.4270  11047.50781
  1.4651   0.8460  295.88400   4.3394  11047.50781
  1.0410   0.8412  296.19495   4.3428  11047.50977
  1.2190   0.8731  296.23910   4.3075  11047.51074
  0.9468   0.8325  296.41980   4.3277  11047.51074
  0.7688   0.8441  296.30745   4.3883  11047.51172
  1.3865   0.9340  296.03640   4.2873  11047.51367
  1.9467   1.1283  296.50130   4.1307  11047.51465
  1.4651   1.0471  296.50485   4.1307  11047.51465
  1.7303   0.9272  296.03360   4.3125  11047.51562
  1.0812   0.8460  296.17570   4.3395  11047.51660
  0.6973   0.6024  296.30520   4.6828  11047.51855
  1.1370   0.8421  296.19090   4.4202  11047.51953
  0.3919   0.7832  296.08610   4.4287  11047.52148
  0.8683   1.0065  296.06350   4.1863  11047.52148
  1.1771   1.0848  296.38085   4.1358  11047.52344
  1.1771   1.1196  295.88305   4.1004  11047.52344
  0.9346   1.0355  296.37400   4.2115  11047.52441
  0.7426   0.9601  296.18010   4.2671  11047.52734
  0.8735   0.9137  296.10590   4.2721  11047.52930
  1.0148   0.9543  296.12185   4.2620  11047.52930
  1.2766   1.0181  295.89045   4.1661  11047.53125
  1.5698   1.0065  295.91605   4.1560  11047.53125
  0.8683   0.8760  295.97090   4.4034  11047.53320
  1.1021   0.9852  296.13035   4.2788  11047.53418
  0.9625   1.0587  296.21235   4.1408  11047.53418
  1.5069   1.0703  295.77060   4.1105  11047.53516
  1.5122   0.9949  296.11015   4.1610  11047.53711
  1.6483   0.9485  295.97845   4.2368  11047.53711
  1.4546   1.0123  296.19125   4.1560  11047.53906
  1.6745   0.9079  295.76940   4.2250  11047.53906
  1.9676   0.8731  295.84265   4.3798  11047.54199
  1.3394   0.8885  296.27810   4.3462  11047.54199
  0.9834   0.8383  296.18260   4.3462  11047.54297
  1.0463   0.8576  296.16765   4.3866  11047.54297
  1.2766   0.8383  296.04710   4.3782  11047.54492
  1.0881   0.7687  296.11600   4.4808  11047.54688
  0.9555   0.9504  295.97625   4.3664  11047.54785
  1.5000   1.0316  295.97680   4.1038  11047.54980
  1.3115   1.0239  295.90185   4.1913  11047.54980
  1.2871   0.9920  296.25960   4.1913  11047.55078
  1.4494   0.8876  296.46500   4.2469  11047.55273
  1.4860   0.8644  296.25615   4.3327  11047.55273
  1.0044   0.8296  296.27665   4.3832  11047.55469
  1.0881   0.9195  296.43245   4.3395  11047.55469
  1.3394   1.0007  295.82905   4.3731  11047.55566
  1.4232   1.0432  296.21300   4.2384  11047.55762
  1.8908   0.8151  296.35055   4.3394  11047.55859
  1.8559   0.8924  296.25345   4.3596  11047.55957
  2.1910   0.8576  296.08305   4.3193  11047.56152
  2.0985   0.8615  295.95810   4.3580  11047.56152
  2.0147   0.9514  295.98385   4.3277  11047.56250
  1.8891   0.9804  295.84790   4.1257  11047.56445
  1.5802   0.8905  296.03920   4.2923  11047.56543
  1.2347   0.7281  296.08715   4.3933  11047.56543
  1.1719   0.7803  296.56060   4.3327  11047.56641
  1.6116   0.7880  296.33040   4.3394  11047.56738
  1.3045   0.8924  296.16365   4.2990  11047.56934
  1.2208   0.8537  295.84805   4.3058  11047.56934
  1.1876   0.8557  296.02625   4.3580  11047.57031
  1.3237   0.8325  296.06505   4.2772  11047.57227
  1.5593   0.8876  296.41790   4.2822  11047.57324
  1.6849   0.9224  296.08685   4.2267  11047.57324
  1.5436   0.8963  296.37555   4.2519  11047.57422
  1.3813   0.9272  296.05450   4.2990  11047.57520
  0.0464   0.9369  296.20865   4.2368  11047.57812
  0.6013   0.9398  296.09210   4.2469  11047.58008
  0.4966   1.0065  296.02260   4.2570  11047.58105
  1.0724   1.0587  295.91405   4.1307  11047.58105
  0.8264   1.0674  296.42425   4.1459  11047.58203
  1.2452   0.9630  296.34540   4.3075  11047.58398
  1.1510   0.8528  296.36425   4.3630  11047.58496
  1.7443   0.8963  296.50940   4.3260  11047.58496
  1.6605   0.8847  296.44045   4.3462  11047.58887
  1.4371   0.8460  296.42805   4.4001  11047.58887
  1.3324   0.7532  296.54805   4.4068  11047.58984
  1.2818   0.6498  295.95365   4.6004  11047.59180
  1.4441   0.7455  296.24295   4.4691  11047.59277
  1.3604   0.8528  296.64420   4.3782  11047.59277
  1.0253   0.8499  296.23380   4.3731  11047.59473
  1.4808   0.8325  296.56155   4.4438  11047.59570
  1.7059   0.7977  296.12745   4.3529  11047.59766
  1.9467   0.9195  296.20470   4.2115  11047.59863
  2.1561   0.9746  296.69785   4.1661  11047.59961
  2.0776   1.1051  296.27200   4.0954  11047.59961
  1.8472   1.1718  296.58470   4.0903  11047.60156
  1.3342   1.1225  296.66360   4.1307  11047.60156
  1.6273   1.1457  296.57685   4.0701  11047.60352
  1.3813   1.1080  296.40140   4.1257  11047.60449
  1.3045   1.0896  296.54405   4.1172  11047.60449
  1.2277   0.9968  296.12585   4.1509  11047.60547
  1.2661   1.0297  296.40895   4.1610  11047.60742
  1.3394   1.0703  295.88230   4.0701  11047.60742
  0.9695   1.1863  296.51730   4.1644  11047.60938
  0.9834   1.1515  296.42940   4.0432  11047.60938
  0.8787   1.0703  296.72970   4.2115  11047.61035
  0.8159   0.8586  296.40790   4.4590  11047.61230
  1.1981   0.8818  296.58765   4.2671  11047.61230
  1.2871   0.8760  296.26925   4.3226  11047.61328
  1.4127   0.8992  296.36040   4.3479  11047.61523
  0.8840   0.8789  296.37030   4.4741  11047.61523
  1.0986   0.8441  295.94250   4.5347  11047.61719
  1.9048   0.9891  295.82980   4.1711  11047.61816
  1.2975   0.8470  296.02565   4.4085  11047.61914
  1.2242   0.8557  296.08080   4.4388  11047.62012
  1.1195   0.8383  296.09285   4.3731  11047.62012
  0.7112   0.7861  296.21740   4.4590  11047.62109
  0.3657   0.8122  296.22050   4.4792  11047.62305
  0.3291   0.8412  296.27750   4.3883  11047.62305
  0.2645   0.8537  296.14045   4.3798  11047.62500
  0.4390   0.8035  296.18600   4.4539  11047.62500
  0.6414   0.8576  295.97635   4.5347  11047.62598
  0.5856   0.8383  296.50015   4.3529  11047.62695
  0.5646   0.7687  296.13110   4.4741  11047.62891
  0.8264   0.6585  296.21270   4.5852  11047.62891
  1.4441   0.5802  295.98565   4.6004  11047.63086
  1.5436   0.6614  296.00500   4.5903  11047.63086
  1.9048   0.6817  295.89440   4.4943  11047.63281
  1.7635   0.6643  296.36380   4.5650  11047.63281
  1.9100   0.8499  296.10075   4.4287  11047.63477
  1.7512   0.8344  296.26650   4.4404  11047.63574
  1.2417   0.8267  295.90590   4.4876  11047.63672
  1.2661   0.8615  296.33015   4.3933  11047.63770
  0.7740   0.9079  295.82090   4.3327  11047.63867
  0.6275   0.8924  296.16385   4.3394  11047.63965
  1.4441   1.0277  295.93460   4.1846  11047.64062
  0.9695   1.1089  295.67870   4.1644  11047.64160
  1.0114   0.9697  295.86115   4.3394  11047.64355
  0.5542   0.8905  296.18915   4.3529  11047.64355
  0.9677   0.9253  295.94420   4.2873  11047.64453
  0.8735   0.8731  296.15795   4.2721  11047.64648
  0.9049   0.8905  296.27745   4.3075  11047.64746
  0.9939   0.8905  295.80400   4.3226  11047.64746
  1.1091   0.9775  295.77065   4.2115  11047.64941
  1.5855   0.9050  295.99165   4.2822  11047.65039
  2.0147   0.9108  296.05365   4.3024  11047.65137
  1.5593   0.8528  295.92285   4.4792  11047.65137
  1.4232   0.8383  296.02860   4.3782  11047.65234
  1.9467   0.9195  295.92890   4.3260  11047.65332
  1.7722   0.9156  295.93585   4.3395  11047.65527
  1.3883   0.8112  296.00470   4.4539  11047.65625
  1.3953   0.8731  295.87775   4.4135  11047.65625
  1.3324   0.8653  296.15580   4.3866  11047.65723
  1.1091   0.8847  296.43995   4.2115  11047.65918
  0.8787   1.0239  296.48265   4.1913  11047.66016
  1.1457   1.0326  296.15465   4.1863  11047.66016
  1.0934   0.9746  296.48900   4.3378  11047.66211
  1.2138   0.9572  296.10630   4.2418  11047.66309
  0.9834   0.8499  296.11190   4.5246  11047.66309
  1.2452   0.8702  296.18900   4.3731  11047.66406
  1.5226   0.8818  296.28910   4.3226  11047.66602
  1.3656   0.8789  296.37785   4.4337  11047.66699
  1.1579   0.8189  296.30640   4.3933  11047.66699
  1.4022   0.7107  296.22165   4.5347  11047.66797
  1.6954   0.8035  295.83445   4.3933  11047.66895
  1.7582   0.7880  295.75515   4.4000  11047.67090
  1.8420   0.8537  296.01400   4.3462  11047.67090
  1.7268   0.9311  296.32525   4.2115  11047.67188
  1.8158   0.8673  296.28660   4.3378  11047.67480
  1.5017   0.7339  296.01480   4.4691  11047.67480
  1.2138   0.8209  296.09585   4.4438  11047.67578
  0.7165   0.7078  295.93725   4.5347  11047.67773
  0.3081   0.6875  296.19120   4.5751  11047.67773
  0.7740   0.7513  296.13920   4.5246  11047.67969
  0.9834   1.0123  295.48565   4.2317  11047.68066
  1.1928   1.1022  296.01245   4.0802  11047.68164
